PSEI,YTP,FGE,TEPC,PPW,0059595,NWMT,CRCM
GRID,YTP,FGE,TEPC,PPW,0059577,NWMT,CRCM
GRID,BRDY,RedB,NEVP,PPW,0059254,IPCO,NEVP
BPAT,YTP,DJ,EPE,PPW,0058876,NWMT,PPW
BPAT,YTP,DJ,NEVP,PPW,0058874,NWMT,PPW
BPAT,YTP,FGE,TEPC,PPW,0058400,NWMT,PPW
WACM,YTP,FGE,WALC,PPW,0058154,LAPT,CRCM
WACM,DJ,YTP,NEVP,PPW,0057954,NULL,PPW
SWPP,DJ,YTP,NEVP,PPW,0057841,LAPT,PPW
BPAT,DJ,JBSN,WACM,PPW,0057624,PPW,PPW
BPAT,JBSN,FGE,WACM,PPW,0057624,PPW,CRCM
GRID,BRDY,BPAT.NWMT,BPAT,PPW,0053436,PPW,PPW
PSCO,FGE,JBSN,BPAT,PPW,0051724,CRCM,IPCO
PSCO,FOURCORNE345,JBSN,BPAT,PPW,0051714,TSGT,IPCO
PACE,FOURCORNE345,RedB,BPAT,PPW,0050264,TEPC,PPW
PACE,RedB,BRDY,BPAT,PPW,0050264,PPW,PPW
PSCO,DJ,YTP,AESO,PPW,0049912,PPW,NWMT
NEVP,DJ,YTP,BPAT,PPW,0046592,LAPT,NWMT
NWMT,YTP,FGE,NEVP,PPW,0044712,PNM,PPW
AVA,BRDY,RedB,NEVP,PPW,0044675,IPCO,NEVP
AVA,YTP,FGE,NEVP,PPW,0044675,NWMT,PPW
BPAT,DJ,JBSN,NEVP,PPW,0043473,LAPT,PPW
CISO,BPAT.NWMT,BRDY,WACM,PPW,0039417,PPW,PPW
CISO,BRDY,FOURCORNE345,WACM,PPW,0039417,PPW,CRCM
GRID,FOURCORNE345,YTP,BPAT,PPW,0039216,AZPS,NWMT
GRID,DJ,YTP,BPAT,PPW,0034600,BEPW,NWMT
PSCO,YTP,BRDY,BPAT,PPW,0034539,PPW,PPW
TEPC,DJ,YTP,BPAT,PPW,0034006,LAPT,NWMT
SWPP,FOURCORNE345,Glencanyon2,BPAT,PPW,0033766,CRCM,PPW
BPAT,YTP,DJ,TEPC,PPW,0030027,NWMT,BEPW
BPAT,YTP,FGE,PACE,PPW,0029682,NWMT,CRCM
SWPP,JBSN,FGE,NEVP,PPW,0026772,PPW,CRCM
SWPP,JBSN,FGE,PACE,PPW,0026771,PPW,CRCM
AESO,BPAT.NWMT,BRDY,NEVP,PPW,0024319,PPW,PPW
TEPC,RedB,DJ,WACM,PPW,0013991,NEVP,PPW
GRID,RedB,DJ,WACM,PPW,0013987,NEVP,PPW
GRID,RedB,YTP,NWMT,PPW,0013804,NEVP,NWMT
PACE,FOURCORNE345,GON.PAV,BPAT,PPW,0011496,PPW,NEVP
PACE,FOURCORNE345,RedB,WALC,PPW,0011455,PPW,NEVP
AZPS,FOURCORNE345,GON.PAV,BPAT,PPW,0010444,SOCO,SC
IPCO,GON.PAV,Glencanyon2,TEPC,PPW,0007567,NEVP,CRCM
WALC,RedB,GON.PAV,BPAT,PPW,0006557,NEVP,NEVP
GRID,RedB,GON.PAV,NWMT,PPW,0004134,SOCO,NEVP
